,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_fcp,split1_test_fcp,split2_test_fcp,mean_test_fcp,std_test_fcp,rank_test_fcp,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_I,param_k,param_lambda_,param_method,param_use_cg,param_user_bias,param_item_bias,param_center,param_add_implicit_features,param_scale_lam,param_scale_lam_sideinfo,param_scale_bias_const,param_center_I,param_niter,param_maxiter,param_parallelize,param_NA_as_zero,param_NA_as_zero_user,param_NA_as_zero_item,param_nonneg,param_nonneg_C,param_nonneg_D,param_include_all_X,param_random_state,param_verbose,param_produce_dicts,model
10,1.6765602910586663,1.6847883343875447,1.6944093330369785,1.6852526528277298,0.0072942337315768085,5,1.2795476662730418,1.2893317784133342,1.2997746524463019,1.2895513657108928,0.00825909221602672,7,0.42035593316599873,0.44370780188413095,0.4026091968821853,0.42222431064410504,0.01683036856552283,37,7.269090175628662,1.2102494273545121,0.7205499807993571,0.058683766167078655,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,True,False,True,True,True,True,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
11,1.6765602865679334,1.684788351964514,1.6944093232480295,1.6852526539268258,0.0072942310463364884,6,1.279547648718276,1.2893317990751385,1.299774668385408,1.2895513720596075,0.008259105697159017,9,0.4198765052385566,0.44405048821325904,0.40272806350337814,0.42221835231839794,0.016950887524157646,38,6.356505632400513,1.096977075618615,0.7238139311472574,0.007676838724804255,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,True,False,True,True,True,False,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
12,4.572501088746049,4.500535926733156,4.432483004037004,4.501840006505403,0.05716958095255779,59,4.031052803461995,3.9444020920457876,3.8485261960378123,3.941327030515198,0.0745478933617312,71,0.4218543807313191,0.41790035841191836,0.4526332786665229,0.43079600593658673,0.015525429319598839,33,10.11278247833252,2.01356777079716,0.5860129992167155,0.05900927818765108,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,False,True,True,True,True,True,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
13,4.572501088746049,4.500535926733156,4.432483004037004,4.501840006505403,0.05716958095255779,58,4.031052803461995,3.9444020920457876,3.8485261960378123,3.941327030515198,0.0745478933617312,67,0.4218543807313191,0.41790035841191836,0.4526332786665229,0.43079600593658673,0.015525429319598839,34,8.63942543665568,2.095164132758486,0.6226561864217123,0.04729764197821169,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,False,True,True,True,True,False,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
14,4.572501088746049,4.500535926733156,4.432483004037004,4.501840006505403,0.05716958095255779,53,4.031052803461995,3.9444020920457876,3.8485261960378123,3.941327030515198,0.0745478933617312,61,0.4218543807313191,0.41790035841191836,0.4526332786665229,0.43079600593658673,0.015525429319598839,19,7.222160577774048,1.3228935790665255,0.6743688583374023,0.01478284457162166,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,False,False,True,True,True,True,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
15,4.572501088746049,4.500535926733156,4.432483004037004,4.501840006505403,0.05716958095255779,52,4.031052803461995,3.9444020920457876,3.8485261960378123,3.941327030515198,0.0745478933617312,60,0.4218543807313191,0.41790035841191836,0.4526332786665229,0.43079600593658673,0.015525429319598839,3,6.2525590260823565,1.3937389905070037,0.6891044775644938,0.03639716513549292,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.06, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.06,als,False,True,True,False,False,True,True,True,False,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
16,1.676559669135237,1.6847894084283699,1.694409538009804,1.6852528718578037,0.0072945437816049645,30,1.279546637719104,1.2893324271007773,1.299775202019225,1.2895514222797022,0.00825972850955472,15,0.4151136020121171,0.44079906055457585,0.4028732023737189,0.4195952883134706,0.01580415164371741,57,10.128999710083008,2.181513170875108,0.5716737906138102,0.011953550598899482,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,True,True,True,True,True,True,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
17,1.6765596709903416,1.6847894118671707,1.6944095427543588,1.6852528752039573,0.007294544957083729,31,1.2795466367869925,1.2893324302078155,1.2997752043184334,1.2895514237710806,0.00825972980708528,16,0.41497795666814274,0.44079906055457585,0.4028732023737189,0.4195500731988125,0.015817097644977657,59,8.64588451385498,2.1264097912480127,0.5656596024831136,0.025420626750871055,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,True,True,True,True,True,False,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
18,1.676560382936338,1.684788417138533,1.6944094850471128,1.6852527617073279,0.007294259087307073,16,1.279547574863977,1.2893319383325923,1.2997751044582244,1.2895515392182648,0.008259314208144202,32,0.41920842181656426,0.4426099326552231,0.4003627354938632,0.42072702998855016,0.017280741594478722,47,7.22044054667155,1.3974589809747382,0.6150660514831543,0.017721467054787558,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,True,False,True,True,True,True,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
19,1.6765603810130412,1.6847884202795311,1.6944094834109653,1.685252761567846,0.0072942591000009814,15,1.2795475711666016,1.2893319415639122,1.2997751026872126,1.2895515384725755,0.00825931494156949,31,0.41920842181656426,0.4426099326552231,0.4003627354938632,0.42072702998855016,0.017280741594478722,48,6.210611979166667,1.4138873266458891,0.6857790152231852,0.046078714465700145,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,True,False,True,True,True,False,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
20,4.572501088746049,4.500535926733156,4.432483004037004,4.501840006505403,0.05716958095255779,54,4.031052803461995,3.9444020920457876,3.8485261960378123,3.941327030515198,0.0745478933617312,55,0.4218543807313191,0.41790035841191836,0.4526332786665229,0.43079600593658673,0.015525429319598839,4,10.221149682998657,2.1553572449812775,0.6409319241841634,0.03002856561971039,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,False,True,True,True,True,True,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
21,4.572501088746049,4.500535926733156,4.432483004037004,4.501840006505403,0.05716958095255779,55,4.031052803461995,3.9444020920457876,3.8485261960378123,3.941327030515198,0.0745478933617312,54,0.4218543807313191,0.41790035841191836,0.4526332786665229,0.43079600593658673,0.015525429319598839,5,8.790056387583414,2.1595283199477833,0.6064158280690511,0.03536867448718055,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,False,True,True,True,True,False,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
22,4.572501088746049,4.500535926733156,4.432483004037004,4.501840006505403,0.05716958095255779,56,4.031052803461995,3.9444020920457876,3.8485261960378123,3.941327030515198,0.0745478933617312,41,0.4218543807313191,0.41790035841191836,0.4526332786665229,0.43079600593658673,0.015525429319598839,2,7.262446324030559,1.3851462820889087,0.7312719821929932,0.023078204092517717,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,False,False,True,True,True,True,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
23,4.572501088746049,4.500535926733156,4.432483004037004,4.501840006505403,0.05716958095255779,57,4.031052803461995,3.9444020920457876,3.8485261960378123,3.941327030515198,0.0745478933617312,53,0.4218543807313191,0.41790035841191836,0.4526332786665229,0.43079600593658673,0.015525429319598839,10,6.32400107383728,1.4278617579113928,0.6846904754638672,0.05622386638099012,"{'I': 'mechanics', 'k': 30, 'lambda_': 0.08, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': False, 'add_implicit_features': False, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': False, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,30,0.08,als,False,True,True,False,False,True,True,True,False,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
24,1.6765593377303596,1.684789515909625,1.6944092738480097,1.6852527091626648,0.007294562625375757,13,1.2795467716635225,1.2893323856218168,1.2997750408260813,1.2895513993704737,0.008259608287516124,13,0.4162277156459444,0.43559860014077345,0.4014289055667846,0.4177517404511675,0.013991282893886032,69,12.091151555379232,1.8942671813958776,0.5479710102081299,0.004459146774793359,"{'I': 'mechanics', 'k': 50, 'lambda_': 0.02, 'method': 'als', 'use_cg': False, 'user_bias': True, 'item_bias': True, 'center': True, 'add_implicit_features': True, 'scale_lam': True, 'scale_lam_sideinfo': True, 'scale_bias_const': True, 'center_I': True, 'niter': 50, 'maxiter': 200, 'parallelize': 'separate', 'NA_as_zero': False, 'NA_as_zero_user': False, 'NA_as_zero_item': False, 'nonneg': False, 'nonneg_C': False, 'nonneg_D': False, 'include_all_X': True, 'random_state': 100, 'verbose': False, 'produce_dicts': True}",mechanics,50,0.02,als,False,True,True,True,True,True,True,True,True,50,200,separate,False,False,False,False,False,False,True,100,False,True,cmf_bias_mechanics
