,BGGId,Rating,reducedUsername
0,293981,6.335969033926409,anon1208
1,302312,6.082488573201806,anon1208
2,299566,6.02919392516334,anon1208
3,33434,6.004879901995539,anon1208
4,285853,6.000528085994236,anon1208
5,336849,5.871478638519433,anon1208
6,284121,5.871372640251846,anon1208
7,228399,5.849602937438419,anon1208
8,226237,5.839640522673601,anon1208
9,173504,5.839574152515267,anon1208
10,281257,5.809683208856721,anon1208
11,317030,5.783311275762016,anon1208
12,345976,5.7642005581500175,anon1208
13,253607,5.754306710810947,anon1208
14,249277,5.751008424920353,anon1208
15,310100,5.748967195867347,anon1208
16,21358,5.739454862427196,anon1208
17,289247,5.722315027530231,anon1208
18,300217,5.7155688123179464,anon1208
19,310885,5.682209704231477,anon1208
