,BGGId,Rating,reducedUsername
0,293981,8.605754515886655,azntrigboi
1,285853,8.337244521515544,azntrigboi
2,33434,8.299497287719657,azntrigboi
3,299566,8.284356661006456,azntrigboi
4,336849,8.230289289165997,azntrigboi
5,249277,8.204621967026798,azntrigboi
6,302312,8.198902459651105,azntrigboi
7,228370,8.187768614154793,azntrigboi
8,228399,8.184208419895723,azntrigboi
9,289247,8.088946211161094,azntrigboi
10,300217,8.080328669675044,azntrigboi
11,281257,8.069060741075958,azntrigboi
12,317519,8.063781850587084,azntrigboi
13,253607,8.06247544078813,azntrigboi
14,284121,8.039406814265286,azntrigboi
15,317434,8.038313361592415,azntrigboi
16,21358,8.025006767397006,azntrigboi
17,294788,8.024606630472654,azntrigboi
18,214296,8.018798773616476,azntrigboi
19,310100,7.990874391604774,azntrigboi
