,BGGId,Rating,reducedUsername
0,249277,7.91720652468824,Arnott
1,293981,7.8387054062308765,Arnott
2,285853,7.809620808575558,Arnott
3,228370,7.737555430841638,Arnott
4,345976,7.656041483696081,Arnott
5,348955,7.649743443103711,Arnott
6,33434,7.626700891919349,Arnott
7,102881,7.61967512663187,Arnott
8,236332,7.509674776306246,Arnott
9,54221,7.489702841736495,Arnott
10,56995,7.487264051262514,Arnott
11,336849,7.475496663818933,Arnott
12,289247,7.46534941550564,Arnott
13,321720,7.460898977816393,Arnott
14,302312,7.43748941417663,Arnott
15,249550,7.436876170819951,Arnott
16,279727,7.4330097905531725,Arnott
17,308970,7.422723150014734,Arnott
18,244452,7.417321877037578,Arnott
19,284111,7.413170427931679,Arnott
