,BGGId,Rating,reducedUsername
0,293981,8.418868810591876,a00000000000
1,336849,8.236515819221315,a00000000000
2,249277,8.23024918619108,a00000000000
3,285853,8.213139374985357,a00000000000
4,299566,8.19053367324516,a00000000000
5,228399,8.15170979270942,a00000000000
6,228370,8.14270807489093,a00000000000
7,33434,8.135492788900791,a00000000000
8,302312,8.06106616142456,a00000000000
9,173504,8.026355400920425,a00000000000
10,214296,8.02313932680905,a00000000000
11,21358,8.011779856629625,a00000000000
12,317434,7.957975392267717,a00000000000
13,284121,7.952130238456095,a00000000000
14,317519,7.935979444591299,a00000000000
15,226237,7.884778711856875,a00000000000
16,300217,7.884369531487629,a00000000000
17,310100,7.87832223646186,a00000000000
18,281257,7.878283491457135,a00000000000
19,253607,7.867877821754669,a00000000000
