,BGGId,Rating,reducedUsername
0,293981,8.866445398107041,alex_guber
1,285853,8.668038279071869,alex_guber
2,336849,8.612607253559274,alex_guber
3,299566,8.578730858826376,alex_guber
4,228370,8.535356242802756,alex_guber
5,249277,8.527903265744792,alex_guber
6,33434,8.527230890515348,alex_guber
7,302312,8.42965303397754,alex_guber
8,228399,8.389885830595732,alex_guber
9,300217,8.37996879528207,alex_guber
10,281257,8.370499153959114,alex_guber
11,317434,8.347349015303715,alex_guber
12,214296,8.346691708437753,alex_guber
13,317519,8.34598466816929,alex_guber
14,173504,8.328542604600326,alex_guber
15,345976,8.281814082160066,alex_guber
16,317030,8.271430055719225,alex_guber
17,21358,8.256843014655333,alex_guber
18,253607,8.255767747006864,alex_guber
19,289247,8.246534228438545,alex_guber
