,BGGId,Rating,reducedUsername
0,293981,8.70737752498069,alexs34
1,249277,8.567189161213381,alexs34
2,336849,8.473384785217526,alexs34
3,299566,8.446961797044942,alexs34
4,228370,8.432344179677802,alexs34
5,228399,8.399103974195933,alexs34
6,285853,8.336068191109021,alexs34
7,33434,8.303878920706948,alexs34
8,302312,8.286439365378943,alexs34
9,284121,8.276308362796943,alexs34
10,21358,8.235263859632841,alexs34
11,317434,8.229745540486611,alexs34
12,173504,8.197788179368937,alexs34
13,253607,8.188367695109237,alexs34
14,300217,8.184916769031004,alexs34
15,214296,8.168435747206805,alexs34
16,317519,8.154982447800862,alexs34
17,310100,8.153585955855661,alexs34
18,281257,8.145535162150724,alexs34
19,236332,8.14505804752506,alexs34
