,BGGId,Rating,reducedUsername
0,293981,9.417820217716251,adamsknain
1,249277,9.129832542596045,adamsknain
2,228370,9.123511726476737,adamsknain
3,336849,9.099982326622165,adamsknain
4,299566,9.040667151373137,adamsknain
5,228399,9.013037999235193,adamsknain
6,285853,9.002046742976994,adamsknain
7,302312,8.99294633252518,adamsknain
8,300217,8.952294312444447,adamsknain
9,317434,8.932859185982247,adamsknain
10,253607,8.911772672055788,adamsknain
11,281257,8.886817137900268,adamsknain
12,284121,8.854153724076532,adamsknain
13,310100,8.847706355060602,adamsknain
14,33434,8.838681336496155,adamsknain
15,21358,8.835916962740905,adamsknain
16,227212,8.799869283253196,adamsknain
17,289247,8.798720263332346,adamsknain
18,345976,8.77981945472173,adamsknain
19,317030,8.768552189506151,adamsknain
