,BGGId,Rating,reducedUsername
0,293981,9.252159770845545,alsandor
1,336849,9.07776212672567,alsandor
2,249277,9.05366912019342,alsandor
3,285853,9.028413946484816,alsandor
4,228399,8.943939170405455,alsandor
5,299566,8.922923482003291,alsandor
6,317434,8.862585802275111,alsandor
7,228370,8.81219239488142,alsandor
8,214296,8.809046354880245,alsandor
9,148213,8.788209892578022,alsandor
10,281260,8.758058309268646,alsandor
11,253607,8.739108825706305,alsandor
12,289247,8.731106785375426,alsandor
13,302312,8.691408452652212,alsandor
14,248375,8.690915814444477,alsandor
15,284121,8.660215302081122,alsandor
16,300217,8.655513004641849,alsandor
17,33434,8.654519284333237,alsandor
18,21358,8.64595562984455,alsandor
19,236332,8.643379136371873,alsandor
