,BGGId,Rating,reducedUsername
0,293981,9.29738364123,aflowers7
1,249277,8.996856569219391,aflowers7
2,228370,8.9786611311294,aflowers7
3,285853,8.945913711783707,aflowers7
4,336849,8.920259080857752,aflowers7
5,299566,8.846033596338561,aflowers7
6,228399,8.823805026133927,aflowers7
7,302312,8.815854694756549,aflowers7
8,300217,8.77855308014153,aflowers7
9,33434,8.749916905104028,aflowers7
10,317434,8.739886483364144,aflowers7
11,253607,8.723490769150255,aflowers7
12,284121,8.712580767680771,aflowers7
13,281257,8.6993653529192,aflowers7
14,289247,8.685914424705508,aflowers7
15,21358,8.640171837237762,aflowers7
16,317519,8.634699948142291,aflowers7
17,310100,8.595406922397938,aflowers7
18,236332,8.594751050159129,aflowers7
19,248375,8.59426927010278,aflowers7
