,BGGId,Rating,reducedUsername
0,293981,9.37392448197119,araxe
1,285853,9.109711219297207,araxe
2,336849,9.093304126597477,araxe
3,249277,9.083255822304238,araxe
4,299566,9.029081592371991,araxe
5,228399,9.021204171219406,araxe
6,228370,8.973216090322865,araxe
7,302312,8.909316291565299,araxe
8,33434,8.908623760071956,araxe
9,317434,8.898951827149844,araxe
10,214296,8.863238547542288,araxe
11,345976,8.852005761763733,araxe
12,300217,8.82822896720183,araxe
13,317519,8.809640773954985,araxe
14,289247,8.799374141395939,araxe
15,236332,8.77597364056893,araxe
16,281257,8.767519563945545,araxe
17,279727,8.752962764737031,araxe
18,253607,8.73052899014841,araxe
19,293835,8.721732249812923,araxe
