,BGGId,Rating,reducedUsername
0,293981,8.274941422294368,afurtwengler
1,336849,8.071245775160516,afurtwengler
2,285853,8.058422567920895,afurtwengler
3,249277,8.033052517661597,afurtwengler
4,228399,7.974083372318896,afurtwengler
5,228370,7.970489413954307,afurtwengler
6,299566,7.964658517104127,afurtwengler
7,302312,7.9113612663232535,afurtwengler
8,33434,7.83259630668966,afurtwengler
9,317434,7.803436467686618,afurtwengler
10,300217,7.782075110789513,afurtwengler
11,173504,7.775276327005693,afurtwengler
12,21358,7.77510690673904,afurtwengler
13,281257,7.774697437970412,afurtwengler
14,284121,7.772424120920411,afurtwengler
15,289247,7.75852410573905,afurtwengler
16,317519,7.751779080478622,afurtwengler
17,214296,7.7469455008865165,afurtwengler
18,345976,7.707146466689046,afurtwengler
19,253607,7.703952675536599,afurtwengler
