,BGGId,Rating,reducedUsername
0,293981,9.188023188674538,alexceed
1,336849,8.951278330807131,alexceed
2,249277,8.886550173201314,alexceed
3,285853,8.860339034968463,alexceed
4,302312,8.857309174913466,alexceed
5,228370,8.853292333547765,alexceed
6,33434,8.822212796318857,alexceed
7,299566,8.817796167976805,alexceed
8,228399,8.793894676597029,alexceed
9,281257,8.753097245882005,alexceed
10,300217,8.736030209051318,alexceed
11,317434,8.726276943135861,alexceed
12,253607,8.694237155946904,alexceed
13,21358,8.671047961868979,alexceed
14,289247,8.662187256476273,alexceed
15,214296,8.618809904664847,alexceed
16,317519,8.605575201691988,alexceed
17,317030,8.600636678668423,alexceed
18,294788,8.596049645157015,alexceed
19,345976,8.583340088225745,alexceed
