,BGGId,Rating,reducedUsername
0,293981,9.078774245194582,AndyZaw
1,285853,8.86478141303724,AndyZaw
2,299566,8.783702874187917,AndyZaw
3,33434,8.764917784191667,AndyZaw
4,249277,8.753877909906054,AndyZaw
5,336849,8.6685217809993,AndyZaw
6,228370,8.648625226709646,AndyZaw
7,228399,8.616326754634454,AndyZaw
8,289247,8.577938559359618,AndyZaw
9,302312,8.566824958842421,AndyZaw
10,300217,8.551459323750905,AndyZaw
11,281257,8.527038480427024,AndyZaw
12,21358,8.483500149186753,AndyZaw
13,317434,8.480053053628623,AndyZaw
14,284121,8.476353084691523,AndyZaw
15,214296,8.443609800454942,AndyZaw
16,317030,8.44222624171537,AndyZaw
17,317519,8.423787419913896,AndyZaw
18,236332,8.420903539224714,AndyZaw
19,173504,8.394796943317443,AndyZaw
