,BGGId,Rating,reducedUsername
0,293981,8.236886706267008,alleyman
1,285853,7.935381270459861,alleyman
2,33434,7.930424615940931,alleyman
3,336849,7.8864316094991995,alleyman
4,249277,7.837011518882149,alleyman
5,299566,7.794057214128892,alleyman
6,302312,7.781804559698393,alleyman
7,21358,7.750948097201615,alleyman
8,228399,7.7372916553780815,alleyman
9,284121,7.73347834086778,alleyman
10,228370,7.717616655958027,alleyman
11,317030,7.694975141903427,alleyman
12,173504,7.689888122173049,alleyman
13,214296,7.668968782739796,alleyman
14,300217,7.665397524207015,alleyman
15,317434,7.6580697149734664,alleyman
16,281257,7.609830702194751,alleyman
17,253607,7.605171804010478,alleyman
18,289247,7.596232788802321,alleyman
19,310100,7.548839504331012,alleyman
