,BGGId,Rating,reducedUsername
0,293981,9.149475469594138,Ancylid
1,285853,8.912133997747084,Ancylid
2,33434,8.862897313784439,Ancylid
3,299566,8.795426105445872,Ancylid
4,228399,8.795223336150316,Ancylid
5,249277,8.781300063816548,Ancylid
6,336849,8.765430619855115,Ancylid
7,302312,8.722223690059325,Ancylid
8,228370,8.712127127702058,Ancylid
9,300217,8.683173144987512,Ancylid
10,317434,8.615825561888615,Ancylid
11,317519,8.614976224560989,Ancylid
12,345976,8.609073736694516,Ancylid
13,281257,8.604432061071874,Ancylid
14,173504,8.570875618428424,Ancylid
15,214296,8.555000376550035,Ancylid
16,21358,8.535485768653796,Ancylid
17,289247,8.531880700660235,Ancylid
18,310100,8.527243397909293,Ancylid
19,253607,8.513825798345467,Ancylid
