,BGGId,Rating,reducedUsername
0,293981,8.899880609435394,Alwin
1,285853,8.653710637541804,Alwin
2,249277,8.595442117411585,Alwin
3,228370,8.526654603957793,Alwin
4,336849,8.522352230366632,Alwin
5,299566,8.487854942805459,Alwin
6,33434,8.463357158787947,Alwin
7,228399,8.46199341073498,Alwin
8,317434,8.424739622669293,Alwin
9,214296,8.375114257285066,Alwin
10,300217,8.366688570927115,Alwin
11,289247,8.339464248037743,Alwin
12,21358,8.326722609665666,Alwin
13,302312,8.301614682605356,Alwin
14,281257,8.2981837753239,Alwin
15,253607,8.275055275283565,Alwin
16,317519,8.25008134615572,Alwin
17,236332,8.22426430757181,Alwin
18,248375,8.208713463797238,Alwin
19,284121,8.207463432842294,Alwin
