,BGGId,Rating,reducedUsername
0,293981,8.532683926318308,alisonarantes
1,285853,8.262970907253688,alisonarantes
2,336849,8.235071178818364,alisonarantes
3,228399,8.178159050297042,alisonarantes
4,299566,8.176425970142258,alisonarantes
5,228370,8.166556590477123,alisonarantes
6,33434,8.093423776922306,alisonarantes
7,317434,8.077012951754973,alisonarantes
8,300217,8.051940946959375,alisonarantes
9,214296,8.041604428762358,alisonarantes
10,302312,8.009794691857245,alisonarantes
11,317519,7.982662289987441,alisonarantes
12,281257,7.969788070741813,alisonarantes
13,253607,7.952169297868914,alisonarantes
14,289247,7.941119470959342,alisonarantes
15,236332,7.920994929512198,alisonarantes
16,21358,7.919896768623251,alisonarantes
17,345976,7.9166807252208855,alisonarantes
18,227212,7.898922523703129,alisonarantes
19,294788,7.897788096579974,alisonarantes
