,BGGId,Rating,reducedUsername
0,293981,8.715381987690733,akurczak
1,285853,8.524277763462917,akurczak
2,336849,8.46971082029389,akurczak
3,228370,8.42300309314494,akurczak
4,299566,8.413052693223966,akurczak
5,249277,8.36521729442907,akurczak
6,302312,8.361789778067198,akurczak
7,33434,8.361111508908548,akurczak
8,228399,8.298824520802608,akurczak
9,300217,8.291494269314198,akurczak
10,317434,8.260175976650235,akurczak
11,281257,8.241156890853713,akurczak
12,21358,8.18065752807765,akurczak
13,345976,8.174988888096731,akurczak
14,173504,8.157270219938317,akurczak
15,253607,8.153025899944499,akurczak
16,214296,8.138047546079624,akurczak
17,294788,8.132476375735642,akurczak
18,317519,8.121179625854799,akurczak
19,310100,8.109816041051767,akurczak
