,BGGId,Rating,reducedUsername
0,293981,9.137491818319724,Aeronic
1,249277,8.869710571109891,Aeronic
2,336849,8.82294540416799,Aeronic
3,228370,8.76600805571609,Aeronic
4,285853,8.76168378198178,Aeronic
5,228399,8.74815162594978,Aeronic
6,302312,8.704932427174697,Aeronic
7,299566,8.682391417081448,Aeronic
8,33434,8.68141121443793,Aeronic
9,300217,8.59008892663142,Aeronic
10,289247,8.579549665392221,Aeronic
11,21358,8.577665405391754,Aeronic
12,317434,8.574518261135893,Aeronic
13,253607,8.572989393462077,Aeronic
14,281257,8.558238991829084,Aeronic
15,284121,8.553886874822215,Aeronic
16,317519,8.5328437019575,Aeronic
17,214296,8.5269857210901,Aeronic
18,236332,8.479084543348725,Aeronic
19,310100,8.448507129086025,Aeronic
