,BGGId,Rating,reducedUsername
0,293981,8.84711017942731,Avaru
1,336849,8.655038462968333,Avaru
2,299566,8.60076281382165,Avaru
3,228399,8.56870423131503,Avaru
4,285853,8.518147948513368,Avaru
5,249277,8.490939413634816,Avaru
6,33434,8.475766875054406,Avaru
7,302312,8.423507444286898,Avaru
8,300217,8.423223021767315,Avaru
9,228370,8.383615723908408,Avaru
10,214296,8.36227661478505,Avaru
11,317519,8.349000137978829,Avaru
12,317434,8.339249134430851,Avaru
13,279727,8.329775297644186,Avaru
14,345976,8.329746440828295,Avaru
15,281257,8.324115453329737,Avaru
16,253607,8.29959041792814,Avaru
17,294788,8.267690995373599,Avaru
18,236332,8.259998507555341,Avaru
19,173504,8.24529167251212,Avaru
