,BGGId,Rating,reducedUsername
0,293981,8.716049205054835,adrucan
1,299566,8.409492545472048,adrucan
2,336849,8.409385828466549,adrucan
3,228370,8.407453004773673,adrucan
4,249277,8.403156067688935,adrucan
5,33434,8.346296010066101,adrucan
6,285853,8.332012828453873,adrucan
7,228399,8.284093713412222,adrucan
8,302312,8.216843804238621,adrucan
9,300217,8.187301772225743,adrucan
10,317434,8.176698868191142,adrucan
11,253607,8.16850913313279,adrucan
12,21358,8.153255943090969,adrucan
13,214296,8.122262367645996,adrucan
14,294788,8.1064412869698,adrucan
15,317519,8.09785191122439,adrucan
16,236332,8.094343559546983,adrucan
17,173504,8.093307330913728,adrucan
18,281257,8.091373536033164,adrucan
19,289247,8.068624390264075,adrucan
