,BGGId,Rating,reducedUsername
0,293981,7.837120639135049,akawolf
1,285853,7.628922963290416,akawolf
2,249277,7.619544632641548,akawolf
3,228370,7.614096632207736,akawolf
4,33434,7.5598198757871415,akawolf
5,299566,7.550544998409011,akawolf
6,336849,7.543229258552132,akawolf
7,302312,7.510590441408385,akawolf
8,281257,7.490351681531241,akawolf
9,317434,7.465744658634641,akawolf
10,253607,7.420251721571891,akawolf
11,228399,7.419352551123876,akawolf
12,317519,7.390832220842104,akawolf
13,214296,7.384977125380537,akawolf
14,289247,7.333670180288462,akawolf
15,317030,7.332893326651494,akawolf
16,300217,7.306116786671253,akawolf
17,173504,7.298378651088737,akawolf
18,279727,7.284294770185643,akawolf
19,236332,7.2697241192861375,akawolf
