,BGGId,Rating,reducedUsername
0,293981,7.9663818756633304,Azrael_13
1,285853,7.67566526322267,Azrael_13
2,33434,7.6333234637456,Azrael_13
3,299566,7.5936169149605455,Azrael_13
4,336849,7.591557993703829,Azrael_13
5,249277,7.577868078526536,Azrael_13
6,228399,7.5295074529970405,Azrael_13
7,228370,7.516237009019497,Azrael_13
8,302312,7.514847266677687,Azrael_13
9,300217,7.426443823499357,Azrael_13
10,289247,7.402657175339901,Azrael_13
11,317434,7.40261179884684,Azrael_13
12,281257,7.3924510654144635,Azrael_13
13,214296,7.3910216959781145,Azrael_13
14,317519,7.3861376100222484,Azrael_13
15,284121,7.383211969251533,Azrael_13
16,21358,7.366308015964844,Azrael_13
17,253607,7.358867158253224,Azrael_13
18,317030,7.3284214252724915,Azrael_13
19,294788,7.3177202711419,Azrael_13
