,BGGId,Rating,reducedUsername
0,293981,9.4031936828542,angerinedream
1,285853,9.14050633452278,angerinedream
2,249277,9.072050668422891,angerinedream
3,336849,9.047986117554176,angerinedream
4,228399,9.009974389033077,angerinedream
5,228370,8.970855182213102,angerinedream
6,299566,8.952706950829207,angerinedream
7,214296,8.896362136804807,angerinedream
8,300217,8.849575476462332,angerinedream
9,253607,8.847076260706512,angerinedream
10,21358,8.841973255904076,angerinedream
11,302312,8.805830876251266,angerinedream
12,33434,8.800395293718635,angerinedream
13,281257,8.767825498100644,angerinedream
14,289247,8.75862777053757,angerinedream
15,345976,8.705005606765102,angerinedream
16,317519,8.702975000952572,angerinedream
17,236332,8.700695557764009,angerinedream
18,173504,8.69671410396504,angerinedream
19,227212,8.68808298316616,angerinedream
