,BGGId,Rating,reducedUsername
0,293981,9.81434287691098,albertross2012
1,336849,9.586246382052366,albertross2012
2,249277,9.532348042115105,albertross2012
3,228370,9.511177893342536,albertross2012
4,228399,9.470533034376277,albertross2012
5,285853,9.465306676248618,albertross2012
6,299566,9.454881417215326,albertross2012
7,302312,9.439113069864725,albertross2012
8,300217,9.360430007427892,albertross2012
9,33434,9.327025060657085,albertross2012
10,317434,9.326267818102062,albertross2012
11,21358,9.325211158998231,albertross2012
12,253607,9.290155642983851,albertross2012
13,289247,9.268915661522023,albertross2012
14,281257,9.265496177041213,albertross2012
15,227212,9.209250128732474,albertross2012
16,173504,9.19927107930831,albertross2012
17,284121,9.194326183898543,albertross2012
18,148213,9.192385933686825,albertross2012
19,345976,9.190645601856913,albertross2012
