,BGGId,Rating,reducedUsername
0,293981,8.763871445750251,Aaxor
1,336849,8.510456014527085,Aaxor
2,285853,8.50301106335456,Aaxor
3,228370,8.498895977947925,Aaxor
4,299566,8.496474916226758,Aaxor
5,33434,8.487909178570197,Aaxor
6,302312,8.406138655456779,Aaxor
7,300217,8.352120878657548,Aaxor
8,281257,8.331260015150397,Aaxor
9,317434,8.318401910285463,Aaxor
10,253607,8.305058850584217,Aaxor
11,249277,8.287167585961909,Aaxor
12,294788,8.27264776218679,Aaxor
13,21358,8.196216715790435,Aaxor
14,228399,8.18383543411181,Aaxor
15,345976,8.181387999990758,Aaxor
16,279727,8.176782406881825,Aaxor
17,173504,8.172844613472165,Aaxor
18,317030,8.170098170008687,Aaxor
19,236332,8.148028610520896,Aaxor
