,BGGId,Rating,reducedUsername
0,293981,8.183869413905786,ajaster
1,299566,8.055388435843126,ajaster
2,336849,8.047869757334242,ajaster
3,285853,7.985102270474156,ajaster
4,228370,7.959859999241391,ajaster
5,228399,7.867583139622944,ajaster
6,249277,7.823629135770636,ajaster
7,33434,7.803852286906656,ajaster
8,173504,7.795507550165214,ajaster
9,21358,7.77114086338271,ajaster
10,300217,7.751881766469314,ajaster
11,316080,7.66512118529252,ajaster
12,302312,7.664142439417989,ajaster
13,294788,7.647338408341128,ajaster
14,345976,7.63606656088873,ajaster
15,317434,7.634225123188617,ajaster
16,248375,7.593365112394315,ajaster
17,226237,7.563107081522751,ajaster
18,148213,7.54700936344265,ajaster
19,214296,7.532731287678982,ajaster
