,BGGId,Rating,reducedUsername
0,293981,9.321993505569571,acford31
1,336849,9.137847832635035,acford31
2,285853,9.082067015648237,acford31
3,299566,9.063696883170307,acford31
4,249277,9.06339639449572,acford31
5,33434,9.034201085701481,acford31
6,228399,9.016432730330928,acford31
7,228370,8.986497255769814,acford31
8,302312,8.92772363823909,acford31
9,300217,8.880480603971797,acford31
10,214296,8.860219850153438,acford31
11,317434,8.841093116196724,acford31
12,21358,8.839744121644074,acford31
13,289247,8.811017493765833,acford31
14,345976,8.802477369406619,acford31
15,281257,8.797206692247231,acford31
16,173504,8.793656929086756,acford31
17,317519,8.781822517590602,acford31
18,284121,8.763824733817989,acford31
19,294788,8.758623725430104,acford31
