,BGGId,Rating,reducedUsername
0,293981,8.857212051723451,AzureTele
1,285853,8.604561181739225,AzureTele
2,299566,8.566825963072004,AzureTele
3,336849,8.519238817196703,AzureTele
4,249277,8.485726028465905,AzureTele
5,228399,8.474150142358491,AzureTele
6,228370,8.468073802697374,AzureTele
7,317434,8.415367724098617,AzureTele
8,253607,8.394069416957564,AzureTele
9,300217,8.36352553010757,AzureTele
10,281257,8.36260935717511,AzureTele
11,302312,8.358082330453712,AzureTele
12,21358,8.316512008298613,AzureTele
13,214296,8.304042612236762,AzureTele
14,289247,8.297696625866434,AzureTele
15,33434,8.283360163962804,AzureTele
16,236332,8.243435059029428,AzureTele
17,227212,8.241578453521443,AzureTele
18,293835,8.24152284854078,AzureTele
19,317519,8.221565282940022,AzureTele
