,BGGId,Rating,reducedUsername
0,293981,9.255313273342685,Alindior
1,299566,9.028998095949586,Alindior
2,285853,9.028233010986472,Alindior
3,336849,8.978300487618457,Alindior
4,33434,8.95352312283729,Alindior
5,249277,8.89736862475372,Alindior
6,302312,8.890952058196941,Alindior
7,228399,8.854386596389013,Alindior
8,228370,8.806230129506117,Alindior
9,284121,8.739514333056468,Alindior
10,21358,8.737418615591597,Alindior
11,289247,8.736970245864645,Alindior
12,253607,8.719054848401559,Alindior
13,300217,8.71551535818936,Alindior
14,281257,8.700831343620267,Alindior
15,248375,8.69360851005369,Alindior
16,317030,8.690422200967015,Alindior
17,173504,8.690149008458596,Alindior
18,317434,8.6815972418911,Alindior
19,214296,8.676248880713405,Alindior
