,BGGId,Rating,reducedUsername
0,293981,8.253948371231678,Aldor
1,285853,8.055153957113323,Aldor
2,33434,7.9330907701520035,Aldor
3,299566,7.8352743846789545,Aldor
4,228370,7.817140579469055,Aldor
5,336849,7.783684813230775,Aldor
6,300217,7.76583583319596,Aldor
7,281257,7.733380113896848,Aldor
8,249277,7.725749495692016,Aldor
9,295604,7.682878526924933,Aldor
10,317030,7.668317058171451,Aldor
11,302312,7.662819918135654,Aldor
12,317519,7.662106033847614,Aldor
13,214296,7.646322567169859,Aldor
14,7935,7.615655307614733,Aldor
15,317434,7.615318436996386,Aldor
16,345976,7.607110533919246,Aldor
17,316080,7.605394727231007,Aldor
18,252165,7.585626716247596,Aldor
19,279727,7.557193415841343,Aldor
