,BGGId,Rating,reducedUsername
0,293981,8.320887544972614,anshou
1,299566,8.143693098190496,anshou
2,285853,8.125875405214968,anshou
3,336849,8.038233929348735,anshou
4,249277,8.01838681411185,anshou
5,228399,7.964451777682085,anshou
6,228370,7.907578565449967,anshou
7,33434,7.903476001839932,anshou
8,302312,7.890492108844917,anshou
9,300217,7.844247337897199,anshou
10,289247,7.828094662907647,anshou
11,281257,7.808600992500169,anshou
12,317434,7.789433521504147,anshou
13,253607,7.769218957105911,anshou
14,236332,7.761617590679525,anshou
15,21358,7.751585570338234,anshou
16,173504,7.733695082853418,anshou
17,317519,7.727832249938119,anshou
18,293835,7.723730615908558,anshou
19,214296,7.7235471760796175,anshou
