,BGGId,Rating,reducedUsername
0,293981,9.139556342033627,Baazwelle
1,336849,8.892529574432206,Baazwelle
2,285853,8.891766326576006,Baazwelle
3,249277,8.877999621564891,Baazwelle
4,299566,8.834874547679354,Baazwelle
5,228399,8.770325175542505,Baazwelle
6,33434,8.7693606269883,Baazwelle
7,228370,8.701887826468683,Baazwelle
8,214296,8.629470133003503,Baazwelle
9,300217,8.624175221979113,Baazwelle
10,317434,8.622155684879894,Baazwelle
11,302312,8.620333685621139,Baazwelle
12,289247,8.541455856815137,Baazwelle
13,236332,8.533036419236572,Baazwelle
14,21358,8.532581822679443,Baazwelle
15,281257,8.52071240139314,Baazwelle
16,317519,8.496730863677156,Baazwelle
17,279727,8.496515816028593,Baazwelle
18,284121,8.494467901597394,Baazwelle
19,345976,8.490533007872331,Baazwelle
