,BGGId,Rating,reducedUsername
0,293981,9.335268327216145,apertotes
1,336849,9.129049990898134,apertotes
2,285853,9.065390111078573,apertotes
3,249277,9.044825843089448,apertotes
4,299566,9.040162718417772,apertotes
5,33434,9.031252630872203,apertotes
6,228399,8.914466370549837,apertotes
7,228370,8.913950369477064,apertotes
8,302312,8.877351963931137,apertotes
9,300217,8.865359803660825,apertotes
10,21358,8.837454827573122,apertotes
11,214296,8.829172403007883,apertotes
12,173504,8.814808241535562,apertotes
13,281257,8.78076993249113,apertotes
14,317434,8.777990691584703,apertotes
15,317030,8.759811714358174,apertotes
16,284121,8.753186607976634,apertotes
17,289247,8.735637939474099,apertotes
18,236332,8.716111353516505,apertotes
19,253607,8.703499217260394,apertotes
