,BGGId,Rating,reducedUsername
0,293981,8.208308755375814,a3bgg
1,249277,8.107621491354521,a3bgg
2,228399,8.055421384454922,a3bgg
3,336849,8.0194565139969,a3bgg
4,285853,7.982656520320158,a3bgg
5,33434,7.980186187822024,a3bgg
6,299566,7.966323603350155,a3bgg
7,214296,7.929583448991023,a3bgg
8,228370,7.895322189915427,a3bgg
9,302312,7.890712154538102,a3bgg
10,284121,7.861991245613996,a3bgg
11,289247,7.859153587267244,a3bgg
12,317434,7.838658721119663,a3bgg
13,281257,7.825804068030529,a3bgg
14,317519,7.805995357634043,a3bgg
15,248375,7.786315536281435,a3bgg
16,345976,7.759619776658751,a3bgg
17,21358,7.7491017435678655,a3bgg
18,300217,7.723872878259638,a3bgg
19,317030,7.712402893030268,a3bgg
