,BGGId,Rating,reducedUsername
0,293981,8.91686688393547,alzazello
1,33434,8.662167951460228,alzazello
2,285853,8.661793181899393,alzazello
3,249277,8.619213932021808,alzazello
4,336849,8.590253727325036,alzazello
5,228370,8.576000582562136,alzazello
6,299566,8.558932180426064,alzazello
7,228399,8.493526764325901,alzazello
8,300217,8.45433056225675,alzazello
9,214296,8.41224949667478,alzazello
10,317434,8.381154984427326,alzazello
11,21358,8.370984315347714,alzazello
12,289247,8.365267575348337,alzazello
13,302312,8.36462214412226,alzazello
14,281257,8.363583291305888,alzazello
15,317519,8.350840838406002,alzazello
16,248375,8.310863954912076,alzazello
17,294788,8.302223055760836,alzazello
18,317030,8.29019444841563,alzazello
19,253607,8.284166500794308,alzazello
