,BGGId,Rating,reducedUsername
0,293981,9.22873922495985,accomman
1,228370,8.884941297076068,accomman
2,249277,8.881519365660193,accomman
3,336849,8.815529911636695,accomman
4,228399,8.780675176015135,accomman
5,302312,8.771919132995889,accomman
6,300217,8.757938260103176,accomman
7,253607,8.753665241587152,accomman
8,299566,8.717489863854928,accomman
9,33434,8.71431793368749,accomman
10,317434,8.707411528107484,accomman
11,285853,8.690360343385848,accomman
12,289247,8.665350578760112,accomman
13,227212,8.662430267941625,accomman
14,281257,8.654417207146453,accomman
15,21358,8.600613287293017,accomman
16,294788,8.555511430776784,accomman
17,248375,8.549530983399046,accomman
18,236332,8.534289481800565,accomman
19,317030,8.51788459297854,accomman
