,BGGId,Rating,reducedUsername
0,293981,9.01168296983532,adognameddog
1,336849,8.833660179154666,adognameddog
2,249277,8.805830043484379,adognameddog
3,228399,8.725561121500203,adognameddog
4,299566,8.668714418367754,adognameddog
5,302312,8.650260130714475,adognameddog
6,228370,8.63660388313158,adognameddog
7,21358,8.635303554443384,adognameddog
8,285853,8.630897832627552,adognameddog
9,33434,8.624372168834537,adognameddog
10,214296,8.548352421076006,adognameddog
11,173504,8.526832804777445,adognameddog
12,284121,8.490619915203988,adognameddog
13,310100,8.476426981847538,adognameddog
14,317519,8.475132353443302,adognameddog
15,253607,8.468754499104262,adognameddog
16,317434,8.465182050120646,adognameddog
17,300217,8.448172137747207,adognameddog
18,236332,8.444254576801514,adognameddog
19,281257,8.440609742293658,adognameddog
