,BGGId,Rating,reducedUsername
0,33434,8.193676432781617,adcjones1
1,293981,8.151124605012347,adcjones1
2,285853,8.072967233674435,adcjones1
3,281257,8.0227919297191,adcjones1
4,214296,7.989835809756493,adcjones1
5,302312,7.983047575600708,adcjones1
6,249277,7.90339994362275,adcjones1
7,228370,7.869516987140486,adcjones1
8,317434,7.868467497642142,adcjones1
9,336849,7.856986915107866,adcjones1
10,299566,7.853179123330167,adcjones1
11,317519,7.824535303836921,adcjones1
12,317030,7.799498934298724,adcjones1
13,234510,7.783456332064448,adcjones1
14,279727,7.776242897786409,adcjones1
15,253607,7.768260118992029,adcjones1
16,228399,7.73768647256253,adcjones1
17,294788,7.701292633111052,adcjones1
18,236332,7.692439835519495,adcjones1
19,345976,7.677399010475876,adcjones1
