,BGGId,Rating,reducedUsername
0,293981,8.764090445902061,adepase
1,249277,8.473021666277182,adepase
2,302312,8.438111596945598,adepase
3,228370,8.435143625379059,adepase
4,285853,8.434672548790713,adepase
5,336849,8.423617551551557,adepase
6,33434,8.39951645839087,adepase
7,281257,8.365380927729742,adepase
8,228399,8.342717031866625,adepase
9,253607,8.31723221357024,adepase
10,299566,8.315639881654858,adepase
11,317434,8.313549372296595,adepase
12,300217,8.236092254830869,adepase
13,289247,8.22807652884254,adepase
14,214296,8.22241149383094,adepase
15,317519,8.211467132472045,adepase
16,227212,8.190045729328972,adepase
17,21358,8.187621518450191,adepase
18,317030,8.160278359592619,adepase
19,279727,8.147448333604169,adepase
