,BGGId,Rating,reducedUsername
0,293981,9.516673546998623,AdamStarks
1,336849,9.296676504850858,AdamStarks
2,285853,9.27847030188539,AdamStarks
3,299566,9.273336534399828,AdamStarks
4,228370,9.257960233012206,AdamStarks
5,33434,9.231518911368008,AdamStarks
6,249277,9.172614507780834,AdamStarks
7,300217,9.114056890933579,AdamStarks
8,302312,9.111427805505569,AdamStarks
9,317434,9.056173055962919,AdamStarks
10,228399,9.029700210557715,AdamStarks
11,281257,9.017561476628394,AdamStarks
12,294788,8.995923840327015,AdamStarks
13,253607,8.98289420292897,AdamStarks
14,345976,8.950679320315633,AdamStarks
15,21358,8.949812868721468,AdamStarks
16,317030,8.94670932592131,AdamStarks
17,173504,8.94545513501432,AdamStarks
18,289247,8.944059035951321,AdamStarks
19,293835,8.935691171398485,AdamStarks
