,BGGId,Rating,reducedUsername
0,293981,8.872320331000564,aids
1,285853,8.61377506282774,aids
2,336849,8.589989853334133,aids
3,228370,8.554759194045898,aids
4,299566,8.521681084508693,aids
5,249277,8.495947723004097,aids
6,33434,8.47798368361561,aids
7,228399,8.476743388012519,aids
8,302312,8.441890367214869,aids
9,300217,8.363871416815497,aids
10,317434,8.358703299320213,aids
11,21358,8.310799743737986,aids
12,253607,8.305990081559818,aids
13,281257,8.304430975588435,aids
14,214296,8.296579186732922,aids
15,289247,8.293054702486069,aids
16,317519,8.278028062339766,aids
17,173504,8.260526024238663,aids
18,345976,8.254167264418177,aids
19,248375,8.225642536903466,aids
