,BGGId,Rating,reducedUsername
0,293981,8.343360281699525,Acolon
1,249277,8.219740938372276,Acolon
2,33434,8.164950171686382,Acolon
3,299566,8.14824189295944,Acolon
4,285853,8.13090396411497,Acolon
5,228370,8.117256525269308,Acolon
6,336849,8.106780385704898,Acolon
7,228399,8.077976178963569,Acolon
8,317434,8.002990483636301,Acolon
9,302312,7.981046011883684,Acolon
10,300217,7.961828345608325,Acolon
11,289247,7.959280410067084,Acolon
12,281257,7.917716773220348,Acolon
13,248375,7.916720463738405,Acolon
14,284121,7.915695353387655,Acolon
15,345976,7.912160824888609,Acolon
16,317030,7.904427889656417,Acolon
17,214296,7.900803250695935,Acolon
18,294788,7.85882906350499,Acolon
19,148213,7.8246584764637275,Acolon
