,BGGId,Rating,reducedUsername
0,293981,9.333168484889677,aidolon
1,249277,9.124853148993138,aidolon
2,336849,9.117368967613507,aidolon
3,228370,9.072862862772483,aidolon
4,299566,9.058546074146628,aidolon
5,228399,9.057095601514161,aidolon
6,285853,9.035378228568966,aidolon
7,33434,8.964876341495781,aidolon
8,302312,8.948427240283179,aidolon
9,317434,8.903072776009708,aidolon
10,289247,8.884060520183564,aidolon
11,300217,8.870709557047777,aidolon
12,21358,8.843978009007431,aidolon
13,253607,8.820848228015963,aidolon
14,248375,8.814199831345354,aidolon
15,281257,8.809446228748039,aidolon
16,214296,8.784328676575125,aidolon
17,284121,8.783044299029715,aidolon
18,345976,8.776036501290529,aidolon
19,173504,8.767058947629094,aidolon
